api_key,app_name,app_store_url,app_details,app_submission_created_at,integrations,integration_count
6060409,Flieber,https://apps.shopify.com/flieber,"Flieber's multichannel inventory planning platform connects real time data to help modern commerce brands make smarter inventory decisions, faster.",2025-04-22 01:22:25+00:00,"['Various Inventory Locations', 'Various Sales Channels', 'Amazon', 'Google Sheets', 'Flexport', 'Walmart']",6
4800648,"Samdai ‑ Same day 2h Delivery - Offer same day, 2 hour delivery from your local store.",https://apps.shopify.com/samdai-delivery,Samdai Delivery enables fashion merchants to offer their customers same day 2-hour delivery. This can increase merchant conversions by up to 76% ac...,2025-04-22 01:22:35+00:00,['Bubble.Io'],1
1479337,Etsy Integration ‑ CedCommerce - Etsy Integration– Sync Shopify with Etsy,https://apps.shopify.com/etsy-marketplace-integration,"Seamlessly integrate your Shopify store with Etsy. Automate inventory management, sync listings and boost sales with the Etsy Marketplace Integration app.",2025-04-22 01:22:41+00:00,"['Etsy', 'Print On Demand', 'Multichannel Import']",3
6505568,Invoice + Sales Tax Webplanex - Clean Invoice Templates with detailed Sales Tax Report,https://apps.shopify.com/invoice-sales-tax-usa,The App allows you to send nice and clean invoice PDFs to your customers. You can set different invoice templates from the setting section. Set you...,2025-04-22 01:22:51+00:00,['Shopify POS'],1
7905152,Flexi • Theme Sections Library - Flexi Theme Library,https://apps.shopify.com/flexi-theme-section,"Effortlessly upgrade your current theme with a library of high-quality sections and blocks. Add carousels, tabs, FAQs, reviews, sliders, and more!",2025-04-22 01:22:58+00:00,"['Any Theme', 'Online Store 2.0', 'Theme Editor', 'Free And Premium Themes']",4
4069368,Visceral Consignment - Make it easy to manage consignors and their commissions.,https://apps.shopify.com/vendor-consignment,"Visceral Apps Vendor Consignment allows you to automate your consignment business. Through our app you will be able to create vendor accounts, calc...",2025-04-22 01:23:04+00:00,['PayPal'],1
7094068,RTL Master: עברית/عربي  - Translate And Transform Your Store To RTL,https://apps.shopify.com/rtlmaster,"RTL Master gives you everything you need for a Shopify store in Hebrew, Arabic, or multiple languages.
Providing RTL layout to every theme and allo...",2025-04-22 01:23:35+00:00,"['Translate & Adapt', 'Etranslate', 'Langshop', 'Weglot', 'Langify', 'Translation Lab']",6
8254329,Shoppy ‑ Mobile App Builder  - Retain customers with an app that grows with your store.,https://apps.shopify.com/shoppy-mobile-app-builder,"Keep up with the times and become a model to follow. Increase the awareness of your brand thanks to the presence on your customers' smartphones.

I...",2025-04-22 01:23:55+00:00,"['Klaviyo', 'Live Me Up', 'Recharge Subscriptions', 'Kiwi Size Chart & Recommender', 'Algolia', 'Storifyme']",6
2399666,SB Google Reviews Badge - Google Reviews & Rating Badge,https://apps.shopify.com/google-customer-reviews-4,Google Reviews & Rating Badge app allows you to show Google customers shopping  review on your store and that helps you to increase customers' trust.,2025-04-22 01:24:11+00:00,['Google Merchant'],1
7936715,Delete Customer Accounts - Delete Customer Accounts. Comply with Data regulations.,https://apps.shopify.com/bayanatify,"Delete customer accounts on Shopify, self serve delete button, multiple languages. Follow European GDPR, US CCPA, Saudi Arabia PDPL regulations and others.",2025-04-22 01:24:18+00:00,['Customer Accounts'],1
1068957,Alex.AI - Your AI Co-Pilot for Data-Driven Growth,https://apps.shopify.com/getalex,"A CEO Co-pilot that can help you get insights on your company's performance, like never before! Our innovative platform uses AI to analyze your Sho...",2025-04-22 01:24:40+00:00,"['Google Drive', 'Dropbox', 'Gmail']",3
8466424,Exact Online - Your webshop orders effortlessly in Exact Online,https://apps.shopify.com/exact-online-2,"This app connects your Shopify webshop to your Exact Online administration. That’s why you don’t have to manually type out data, the orders are tra...",2025-04-22 01:24:47+00:00,"['Shopify', 'Exact Online']",2
6924845,WF ‑ Compare At Amount - WF - Compare At Amount App: Customizable Discount Indicators,https://apps.shopify.com/compare-at-price,"Easily manage and customize customer order cancellations with flexible settings, allowing for refunds, subscriptions, and restocks. Personalize UI and text",2025-04-22 01:25:02+00:00,['Shopify Checkout'],1
8658552,Datablaster - Export all your Shopify data to Google Sheets and Looker,https://apps.shopify.com/datablaster-io,Automatically extract and export your Shopify Data into Google Sheets and Looker Studio. Use the provided templates to display your data in a beautiful way.,2025-04-22 01:25:15+00:00,['Google Sheets'],1
8106486,Census: Customer Surveys - Census: Rule-Based Post-Purchase & Attribution Surveys App,https://apps.shopify.com/vervaunt-labs-surveys,"Capture actionable insights and valuable first party data through personalised, rule-based surveys.",2025-04-22 01:25:31+00:00,"['Shopify Checkout', 'Shopify POS', 'Shopify Flow', 'Swap Commerce']",4
4427528,DEPRECATED AmazonMCF by Pipe17 - Fulfill ecommerce orders using your Amazon FBA Inventory,https://apps.shopify.com/pipe17-connect-mcf,"Built for the serious seller, Amazon MCF by Pipe17 makes it easy for sellers to fulfill orders with their Amazon FBA inventory and leveraging Amazo...",2025-04-22 01:25:39+00:00,"['Mcf', 'Fba', 'Amazon', 'Shiphero', 'Netsuite', 'Shipstation']",6
6511073,Nova Post Courier - Seamless home delivery shipping with Nova Post Courier.,https://apps.shopify.com/nova-post-courier,"This versatile tool integrates seamlessly with your store, enabling you to create and manage shipments effortlessly. Whether shipping to home addre...",2025-04-22 01:25:49+00:00,"['Nova Post', 'Shopify Checkout']",2
6932105,Flash360 - Data Driven Marketing Platform - Send Messages That Matter,https://apps.shopify.com/ascent360,"Connect your customer data from Shopify and start building targeted segments based on purchase history, lifetime value, demographics and more. Choo...",2025-04-22 01:26:10+00:00,"['Google Adwords', 'Shopify', 'Facebook', 'Instagram', 'Bronto', 'Acoustic', 'Google Analytics']",7
4561337,Madgic COD Form & Upsells - Madgic Tracking COD Form - Cash on Delivery Forms,https://apps.shopify.com/mt-cod-form,"Create a one-click COD Order Form with Upsells, Offers, and more. Increase Conversions and AOV and let your customers quickly place cash-on-delivery orders.",2025-04-22 01:26:18+00:00,"['Priya', 'Cash On Delivery Fee', 'Releasit', 'Codmonster', 'Leadform', 'Easysell']",6
2982948,Facebook Reviews by Elfsight - Highlight Positive Feedback with Reviews on Your Store,https://apps.shopify.com/elfsight-facebook-reviews,Facebook Reviews provide you with the opportunity to grow sales demonstrating your excellent rating and customer appreciation on your homepage. You...,2025-04-22 01:26:25+00:00,['Facebook'],1
1865483,シンプル顧客タグ送料割引｜お手軽顧客タグ送料無料 - 【Shopifyアプリ】シンプル顧客タグ送料割引｜お手軽顧客タグ送料無料,https://apps.shopify.com/shopify-application-423,「シンプル顧客タグ送料割引｜お手軽顧客タグ送料無料」は、Shopify 向けの送料割引アプリです。シンプルな料金体系で追加課金なし。日本製のため、日本語サポートも完備しています。,2025-04-22 01:26:41+00:00,['Shopify Checkout'],1
1671740,FF: Factures France & Rapports - Automatisez vos factures PDF pour la France en quelques clics,https://apps.shopify.com/ff-factures-france-rapports,"Avec FF, créez des modèles de factures personnalisés à l’image de votre marque et automatisez leur envoi à vos clients en quelques clics. L’app s’i...",2025-04-22 01:27:10+00:00,"['Print', 'Facturation', 'Pdf', 'Shopify Checkout', 'Avoirs']",5
8447247,Chargeflow Dispute Chargebacks - Chargeflow Chargeback Recovery & Prevention App for Shopify,https://apps.shopify.com/chargeflow,"Chargeflow's App fights chargebacks & prevent fraud. Using cutting-edge technology, it allows you to protect your Shopify store orders from fraudulent disputes.",2025-04-22 01:27:23+00:00,"['Braintree Payments', 'Gorgias Zendesk Reamaze', 'Paypal Stripe', 'Klarna Affirm Afterpay', 'Recharge Bold Subscriptions', 'Seon Fraud Protection']",6
9444613,Junip ‑ Product Reviews App - Junip - Shopify Product Reviews App & Photo Reviews App,https://apps.shopify.com/junip,Help customers understand your products. Get more customer reviews with UNLIMITED review requests & mobile forms. Use product reviews in more place...,2025-04-22 01:27:30+00:00,"['Google Shopping (Reviews)', 'Customer Accounts', 'Postscript Sms Marketing', 'Rivo Loyalty Rewards Referrals', 'Klaviyo: Email Marketing & Sms', 'Shopify Checkout', 'Facebook & Instagram Shops', 'Tiktok Shop Review Syndication', 'Shopify Flow']",9
2848013,Aislelabs - Unified customer data platform for physical and digital store,https://apps.shopify.com/aislelabs,"#eCommerce meets Brick and Mortar

Aislelabs Customer Hub provides Customer Data Platform (CDP) for unifying online and offline shopper data. Use g...",2025-04-22 01:27:37+00:00,['Shopify POS'],1
6555507,Invoice Ninja,https://apps.shopify.com/invoice-ninja-integration,Send invoices by email directly to your customers from Invoice Ninja. Automatic translation of invoices. Official Shopify App Store. Free to Install.,2025-04-22 01:27:43+00:00,"['Invoiceninja.Com', 'App.Invoicing.Co']",2
5339610,"BUCKS Currency Converter PRO++ - BUCKS Currency Converter - Auto Conversion, Customizable",https://apps.shopify.com/bucks-currency-converter,"Boost global sales with BUCKS - the lightning-fast currency converter app for Shopify. Automatic conversion, custom design, local checkout & 24/7 support",2025-04-22 01:27:53+00:00,"['Upsell Funnel Engine', 'Wowcart']",2
3154082,Cenports Ecomsys - Multi-Channels eCommerce OMS with EDI/API Integration,https://apps.shopify.com/cenports-1,"ERP software for eCommerce with marketplace integration - manages inventory across all sales channels automatically via FTP, EDI, API, or email. Find out more.",2025-04-22 01:28:12+00:00,"['Fedex', 'Overstock', 'Usps', 'Home Depot', 'Ups', 'Wayfair']",6
1070799,Insureful: Shipping Protection - Insureful: Shipping Protection Shopify App,https://apps.shopify.com/insureful,"Insure your products with Protection & get Additional Revenue.
Shipping Insurance | Order Protection | Shipping Protection | Cart Upsell | Shipping Coverage",2025-04-22 01:29:02+00:00,"['Shopify Checkout', 'Customer Accounts']",2
7075983,Searchanise Search & Filter - Advanced Search and Filters by Searchanise,https://apps.shopify.com/searchanise,Uprank user experience and boost sales by adding professional Searchanise site search and filters app to your store. Start a free trial now!,2025-04-22 01:29:10+00:00,"['Wishlist Plus', 'Stamped', 'Shopify Product Reviews', 'Shopify Checkout', 'Yotpo Reviews', 'Judge Me', 'Langify']",7
3984216,Sendinblue Tools‑Brevo - Shopify automation and workflows,https://apps.shopify.com/sendinblue-tools,Manage all your Shopify customers into Sendinblue to automate your email marketing campaigns.,2025-04-22 01:29:16+00:00,"['Sendinblue', 'Brevo']",2
5859237,Retention X - Retention X,https://apps.shopify.com/retentionx-com,Maximize Profit Per Customer: Increase Customer Lifetime Value (LTV) & Retention with Automations.,2025-04-22 01:29:39+00:00,"['TikTok', 'Meta', 'Klaviyo', 'Recharge', 'Attentive', 'Google Ads']",6
4600827,Adtraction ‑ Partner Marketing - Adtraction - Leverage the power of partners to grow sales,https://apps.shopify.com/adtraction-partner-marketing,"This app connects your Shopify store to the Adtraction partner marketing platform. Partner with affiliates, content creators and influencers to increase sales.",2025-04-22 01:29:45+00:00,"['Shopify Checkout', 'Shopify']",2
5628147,ShopScan - Integrate Google Page Speeds API directly in your Shop Admin,https://apps.shopify.com/shopscan,"Discover the detailed metrics and analytics of your Shopify store with ShopScan, the ultimate tool for conducting Google PageSpeed Insights scans f...",2025-04-22 01:29:54+00:00,"['Sqlite', 'Fly.Io', 'Google Page Speed Api']",3
1372162,Hubble: Customer Accounts - Hubble: Drive Retention & Conversions with Personalization,https://apps.shopify.com/hubble,"Hubble displays personalized content to customers, helping you increase retention, loyalty, and conversions to drive more sales.",2025-04-22 01:30:15+00:00,"['Checkout And Accounts Editor', 'Customer Accounts', 'Online Store', 'Customer Tags', 'Admin']",5
9333670,Unity Retail - E-commerce Shipping made easy,https://apps.shopify.com/unityretail,Unity Retail takes away all of the complexity in e-commerce operations and shipping in emerging markets where COD presents unique problems. Unity R...,2025-04-22 01:30:25+00:00,"['Blueex', 'M&P', 'Trax', 'Tcs', 'Call Courier', 'Leopards Courier Service']",6
3840940,ExportYourStore - Cross-list products & sync inventory to multiple channels!,https://apps.shopify.com/exportyourstore,"ExportYourStore will automatically import products, inventory, and pricing from your Shopify store, and export & sync them to all connected selling...",2025-04-22 01:30:34+00:00,"['Etsy', 'Amazon', 'Ebay', 'Facebook', 'Walmart', 'Woocommerce']",6
2895443,Extole: Customer Referrals - Extole - Shopify Referrals and Gift Suggestions App,https://apps.shopify.com/extole,Launch refer a friend and drop a hint programs with the Extole app on Shopify,2025-04-22 01:31:14+00:00,"['Klaviyo', 'Customer Accounts', 'Iterable', 'Braze', 'Shopify Checkout', 'Attentive', 'Listrak', 'Twilio Segment']",8
